id,author_id,lang,created_at,geo__coordinates__coordinates__001,geo__coordinates__coordinates__002,text,entities__urls__url,,,,,
1.23376E+18,9.44661E+17,en,2020-02-29T14:16:54.000Z,,,"Today we complete an eight day workshop on Neglected Tropical Diseases and malaria challenges in Sub-saharan Africa. By @iuis_online @Immunopaedia at @BahirDarUnivers From @WACCBIP_UG, @YawBediako_ taught malaria immunity while @AkuhCharis and @Jae_Suurbaar participated ???? https://t.co/07THnb3CMZ",https://t.co/07THnb3CMZ,,,,,
1.23329E+18,9.44661E+17,en,2020-02-28T07:12:51.000Z,,,.@WACCBIP_UG Research Fellow Dr. @YawBediako_ introduces WACCBIP and talks Malaria Immunity. @iuis_online @Immunopaedia Ethiopia https://t.co/HCjEDoy9FU,https://t.co/HCjEDoy9FU,,,,,
1.23328E+18,9.44661E+17,en,2020-02-28T06:30:34.000Z,,,The fabulous @FrischknechtLab showing beautiful sporozoites transmission dynamics @iuis_online @Immunopaedia Ethiopia https://t.co/Q3OLtYbWby,https://t.co/Q3OLtYbWby,,,,,
1.23051E+18,155164901,en,2020-02-20T15:19:48.000Z,,,Good evening all tweeps ...amazing sunset at Lake Tana.. https://t.co/QrlWqRnJu6,https://t.co/QrlWqRnJu6,,,,,
1.21139E+18,331802622,en,2019-12-29T20:58:32.000Z,37.3942,11.6038,Truste vanuit #Ethiopie (@ Lake Tana Resort) https://t.co/FTUj01FNyu https://t.co/GhavYPeh84,https://t.co/FTUj01FNyu,,,,,
1.21132E+18,331802622,en,2019-12-29T16:25:30.000Z,37.3942,11.6038,I'm at Lake Tana Resort https://t.co/HgMhF8YQ6k,https://t.co/HgMhF8YQ6k,,,,,
1.21097E+18,331802622,en,2019-12-28T17:09:39.000Z,37.3942,11.6038,My first #Habesha beer! #Ethiopia #Ethiopie #Proost - Drinking a Cold Gold by Habesha Breweries @ Lake Tana Resort  — https://t.co/2Pi9XriVyS,https://t.co/2Pi9XriVyS,,,,,
1.21096E+18,331802622,nl,2019-12-28T16:42:44.000Z,37.3942,11.6038,"Next stop, maar ""resort"" niet echt! #Ethiopie (@ Lake Tana Resort) https://t.co/plsDO0LKvA",https://t.co/plsDO0LKvA,,,,,
1.16781E+18,364103804,en,2019-08-31T14:59:05.000Z,37.3782,11.6038,here i'm again! @ Blue Nile Resort Hotels_Avanti https://t.co/oDaQdJQYiv,https://t.co/oDaQdJQYiv,,,,,
1.12715E+18,144927584,in,2019-05-11T09:54:08.000Z,37.3771,11.6099,#Ethiopia\nBahir Dar\nLake Tana ?? https://t.co/Mtoqr1yqFv,https://t.co/Mtoqr1yqFv,,,,,
1.08584E+18,121075076,en,2019-01-17T10:20:01.000Z,37.3233,11.6028,Buona giornata! | Find me with inReach?https://t.co/IUIDciucDc,https://t.co/IUIDciucDc,,,,,
1.01111E+18,8.14857E+17,en,2018-06-25T04:42:43.000Z,37.3704,11.6036,The Missing Place &amp; Sky https://t.co/pOzb2C6Cx5,https://t.co/pOzb2C6Cx5,,,,,
9.87954E+17,425930645,in,2018-04-22T07:17:24.000Z,37.39,11.6034,Msee msoto analia njaa; sonko ana'complain na obesity! ~ @JulianiKenya,,,,,,
9.85999E+17,1917979400,en,2018-04-16T21:51:00.000Z,37.38,11.6039,ENCHANTING ETHIOPIA 2018 - Northern Historical Circuit #africa #ethiopia #travel… https://t.co/4xMMBjxFXs,https://t.co/4xMMBjxFXs,,,,,
9.82685E+17,386206970,cy,2018-04-07T18:24:02.000Z,37.3943,11.6038,Orthodox Ethiopian Easter at our hotel. @ Bahir Dar City - ??? ?? https://t.co/rxeq5rlxAG,https://t.co/rxeq5rlxAG,,,,,
9.78657E+17,98682840,es,2018-03-27T15:34:40.000Z,37.38,11.6039,El #Nilo azul nace en las estribaciones de #BaharDar y tiene su primer salto importante muy… https://t.co/PCzC6Pf3ye,https://t.co/PCzC6Pf3ye,,,,,
9.6027E+17,4166537476,in,2018-02-04T21:53:26.000Z,37.3717,11.6088,@BirukWonder selam neh?,,,,,,
9.60269E+17,4166537476,ht,2018-02-04T21:49:48.000Z,37.3717,11.6088,Ante lij endew bager aleh. Selam neh aydel. Welayta endet yizohal?,,,,,,
9.53984E+17,150807120,en,2018-01-18T13:36:41.000Z,37.3943,11.6038,"Spending time with these street kids in Bahir Dar, Ethiopia in 2006 was one of the most humbling… https://t.co/5NVSi6TPjU",https://t.co/5NVSi6TPjU,,,,,
9.52041E+17,189440713,in,2018-01-13T04:52:50.000Z,37.3943,11.6038,??.....\n?????? @ Bahir Dar City - ??? ?? https://t.co/95kNfSt2BB,https://t.co/95kNfSt2BB,,,,,
9.51723E+17,189440713,in,2018-01-12T07:49:33.000Z,37.3943,11.6038,"Bahir Dar city, Ethiopia ????... @ Bahir Dar City - ??? ?? https://t.co/coADfssMXp",https://t.co/coADfssMXp,,,,,
9.49636E+17,423646332,pl,2018-01-06T13:35:45.000Z,37.3943,11.6038,U?miechy Afryki.  Prawos?awny mnich z monastyru nad jeziorem Tana. Etiopia w: Bahir Dar City -… https://t.co/hS8bGyoMnG,https://t.co/hS8bGyoMnG,,,,,
9.40591E+17,721877617,ca,2017-12-12T14:35:03.000Z,37.3167,11.6833,"Frescos Cristianos (S.XVI) del Monasterio Ortodoxo de URA KIDANE MEHREB, Lago TANA (Amhara-… https://t.co/dzgLJpDCdy",https://t.co/dzgLJpDCdy,,,,,
9.373E+17,9.37245E+17,und,2017-12-03T12:36:32.000Z,37.3711,11.6071,https://t.co/goHPjwbJvj,https://t.co/goHPjwbJvj,,,,,
9.37299E+17,9.37245E+17,und,2017-12-03T12:35:03.000Z,37.3711,11.6071,@webcamsex___ https://t.co/sJvWhtOMCQ,https://t.co/sJvWhtOMCQ,,,,,
9.33792E+17,721877617,es,2017-11-23T20:18:59.000Z,37.3167,11.6833,"A la entrada del más bonito de Los Monasterios pintados del LAGO TANA, Ura  Kidane Mehredet… https://t.co/fYnGwpMEeN",https://t.co/fYnGwpMEeN,,,,,
9.28869E+17,423026129,en,2017-11-10T06:16:31.000Z,37.3799,11.6039,Celebrating #Suomi #Finland100 in #Bahirdar #Ethiopia.Such a wonderful mix of both my homes for #Education in one place.\nToday we celebrate the Finnish 100 years of independence where we will discuss the future of Finland - Ethiopia relationship by promoting women in development. https://t.co/iYEjnBvQGN,https://t.co/iYEjnBvQGN,,,,,
9.02833E+17,112358114,in,2017-08-30T09:58:18.000Z,37.3943,11.6038,#AlazarSamuel &amp; #NahomGetachew ?? @ Bahir Dar City - ??? ?? https://t.co/qlBqstGB93,https://t.co/qlBqstGB93,,,,,
9.02049E+17,112358114,in,2017-08-28T06:05:30.000Z,37.3943,11.6038,#MondayMorning #Bahirdar ?? @ Bahir Dar City - ??? ?? https://t.co/LpxVRB0sVT,https://t.co/LpxVRB0sVT,,,,,
8.9687E+17,40427632,en,2017-08-13T23:04:51.000Z,37.38,11.6039,"WE ARE AFRICA\n\nUp, up, and away on a mountain to see the Blue Nile Falls in Bahar Dar,… https://t.co/9FVstPLaad",https://t.co/9FVstPLaad,,,,,
8.92435E+17,33039476,und,2017-08-01T17:20:09.000Z,37.3414,11.695,#HabeshaWomenAppreciationDay ?? https://t.co/EfzRVVsICK,https://t.co/EfzRVVsICK,,,,,
8.75022E+17,7.65951E+17,en,2017-06-14T16:09:04.000Z,37.3804,11.6046,Generous serving in Ethiopia @ Blue Nile Resort Hotel PLC https://t.co/PWk4cnwilV,https://t.co/PWk4cnwilV,,,,,
8.59718E+17,7.65951E+17,fi,2017-05-03T10:36:30.000Z,37.38,11.6039,Ethiopian Style! @ Avanti Blue Nile Hotel-Resort https://t.co/igEGPdm3p6,https://t.co/igEGPdm3p6,,,,,
7.93899E+17,49583695,in,2016-11-02T19:34:50.000Z,37.38,11.6039,"#NoCaption #A1000words #EthioTour @ Bahar Dar, Gojam, Ethiopia https://t.co/tGJneHQ0GA",https://t.co/tGJneHQ0GA,,,,,
7.81373E+17,2494363796,es,2016-09-29T06:00:57.000Z,37.38,11.6039,"Pescador en el lago #Tana, sobre su barquita de papiro! / Fisherman at Lake Tana, on his little… https://t.co/wnEiiIPzLg",https://t.co/wnEiiIPzLg,,,,,
7.66666E+17,1066626852,en,2016-08-19T16:01:23.000Z,37.38,11.6039,i took this picture in 1988 in rural Ethiopia a child from so-called Shankillas #people… https://t.co/DezI5ECl7n,https://t.co/DezI5ECl7n,,,,,
7.65568E+17,40427632,en,2016-08-16T15:18:34.000Z,37.38,11.6039,No hell below us \nAbove us only sky\nHere's to great adventures while we're on earth.\n#johnlennon… https://t.co/WDOj1YxFTl,https://t.co/WDOj1YxFTl,,,,,
7.62965E+17,2494363796,es,2016-08-09T10:53:43.000Z,37.38,11.6039,Un día después de dejar Etiopía nos llegan noticias tristes...estas semanas han habido… https://t.co/tZV89Ueuxh,https://t.co/tZV89Ueuxh,,,,,
7.61263E+17,2494363796,es,2016-08-04T18:11:12.000Z,37.38,11.6039,"Presenciando ahora mismo una tormenta eléctrica sobre #BaharDar , mi primera vez fotografiando… https://t.co/cCykmrUlvW",https://t.co/cCykmrUlvW,,,,,
7.5635E+17,860409937,en,2016-07-22T04:48:00.000Z,37.3943,11.6038,"At the first bridge ever built on the blue nile at 1836. Bahir dar,… https://t.co/CnfGWTVfl5",https://t.co/CnfGWTVfl5,,,,,
7.56118E+17,2831976308,en,2016-07-21T13:27:28.000Z,37.3838,11.6223,17th century depiction of Jesus &amp; his mama. #JesusAintBlondeHere #thanksbe #viewsfrombahirdar… https://t.co/joy8hxuQ0T,https://t.co/joy8hxuQ0T,,,,,
7.56052E+17,860409937,en,2016-07-21T09:05:26.000Z,37.3942,11.6038,Lake tana source of the blue nile ?? (@ Lake Tana Resort) https://t.co/AJNd7MgB29,https://t.co/AJNd7MgB29,,,,,
7.54317E+17,2831976308,en,2016-07-16T14:08:05.000Z,37.3838,11.6223,holding curiosity &amp; wonder. for stories &amp; saints. for what was &amp; what will be.… https://t.co/D1JgaUKSuG,https://t.co/D1JgaUKSuG,,,,,
7.543E+17,2831976308,en,2016-07-16T13:00:20.000Z,37.3838,11.6223,"everywhere we look, everyone we meet, every blade of grass -- sings of the Divine.… https://t.co/NA1nQXepyV",https://t.co/NA1nQXepyV,,,,,
7.50921E+17,172061670,it,2016-07-07T05:13:50.000Z,37.3703,11.6055,Nel #mercato del paese di sabato si va a cercare il fidanzato o la fidanzata. Ma del resto anche… https://t.co/ylZGzbMZsH,https://t.co/ylZGzbMZsH,,,,,
7.50354E+17,172061670,it,2016-07-05T15:39:50.000Z,37.3703,11.6055,"Neanche il tempo di prendere 3 aerei, fare 6 ore di stop a #istanbul, 3 ore di fila per il… https://t.co/W11sEtofVN",https://t.co/W11sEtofVN,,,,,
7.33715E+17,48496659,en,2016-05-20T17:45:07.000Z,37.3838,11.6223,"Archangels in Ethiopian iconography look definitely ""disco fever"" Monastery lake Tana #Ethiopia… https://t.co/AbSnslwhRR",https://t.co/AbSnslwhRR,,,,,
7.30902E+17,615247712,es,2016-05-12T23:27:13.000Z,37.38,11.6039,"Avivando el fuego, en un lugar de Etiopia de cuyo nombre aún puedo acordarme...\n\n#ViajoContigo… https://t.co/ikbnVNNLi2",https://t.co/ikbnVNNLi2,,,,,
7.20823E+17,1910520452,en,2016-04-15T03:54:21.000Z,37.3703,11.6055,"Mmmmm... choices choices... maybe I'll have the corn ""flex"" #nomnomnom  #spelling #travel… https://t.co/vjE5Q6Q9S0",https://t.co/vjE5Q6Q9S0,,,,,
7.00386E+17,1476993139,en,2016-02-18T18:26:52.000Z,37.3715,11.6089,Now you are leaving I will miss u ...??????,,,,,,
6.89002E+17,2873621909,und,2016-01-18T08:30:01.000Z,37.3709,11.6088,@rakihailu,,,,,,
1.13019E+18,8.16738E+17,en,2019-05-19T19:23:15.000Z,37.37,11.862,"Hippo in Lake Tana, Ethiopia \n\n#travel #travelphotography #travelblogger #ttot #africa #ethiopia #ethiopia???? #laketana #hippo @ Lake Tana Biosphere Reserve https://t.co/dUi1nIYKuZ",https://t.co/dUi1nIYKuZ,,,,,
1.12618E+18,8.16738E+17,en,2019-05-08T17:29:25.000Z,37.37,11.862,A boat trip across Lake Tana to the Zege Peninsula to see the monasteries.  Read about it… https://t.co/VqnT77WogG,https://t.co/VqnT77WogG,,,,,
9.15658E+17,2494363796,es,2017-10-04T19:22:23.000Z,37.37,11.862,"Bajo la lluvia, este niño sale a pescar en su barca de papiro. Viajar es conocer otras… https://t.co/nG3o2hiYZ3",https://t.co/nG3o2hiYZ3,,,,,
8.53831E+17,2817910070,in,2017-04-17T04:40:49.000Z,37.3,11.8833,Selamat siang :)… https://t.co/7LcK1BK7CG,https://t.co/7LcK1BK7CG,,,,,
8.41808E+17,2817910070,in,2017-03-15T00:28:08.000Z,37.3,11.8833,"Selamat pagi :) \n\nengkau disitu, aku disini, terpisah jarak dan waktu yang entah. aku… https://t.co/hAMOmX77YL",https://t.co/hAMOmX77YL,,,,,
1.25446E+18,1726541742,en,2020-04-26T17:21:47.000Z,37.25,12,After several dsys quarantine Was out for long walk today lately in the evening by the lake side...was joy catch the sun goesdawn lately and was nice to spot and capture  beautiful sunset pictures with my… https://t.co/ckj47igxlG,https://t.co/ckj47igxlG,,,,,
1.18045E+18,2175389762,in,2019-10-05T11:39:35.000Z,37.2647,12.0358,??\n.\n.\n.\n?? ilhamjvc @ Sungai Nil https://t.co/kB2dSoj7jx,https://t.co/kB2dSoj7jx,,,,,
1.17984E+18,1580073986,en,2019-10-03T19:35:27.000Z,37.25,12,Beautiful cloud formation at sunset over Tana Lake! @ Lake Tana https://t.co/4FL2XGCKdX,https://t.co/4FL2XGCKdX,,,,,
1.17935E+18,4084211,fi,2019-10-02T11:11:22.000Z,37.25,12,"Ethiopian Orthodox monastic women, Lake Tana, Ethiopia @ Lake Tana https://t.co/4R1CAyf10h",https://t.co/4R1CAyf10h,,,,,
1.16437E+18,4084211,en,2019-08-22T03:02:08.000Z,37.25,12,"Hippo family sunning themselves on Lake Tana, the source of the River Nile @ Lake Tana https://t.co/zBeWCaULfQ",https://t.co/zBeWCaULfQ,,,,,
1.14714E+18,4084211,en,2019-07-05T13:57:24.000Z,37.25,12,"My ride has arrived on Lake Tana, the source of the Blue Nile in Ethiopia. @ Lake Tana https://t.co/nxrVvSPRls",https://t.co/nxrVvSPRls,,,,,
1.0953E+18,89335377,en,2019-02-12T12:23:39.000Z,37.25,12,"Sunrise over incomparable Lake Tana in #Ethiopia, source of the Nile. Give the town of Bahir Dar a miss but make sure to hike to the Blue Niles Falls (the Nile is known… https://t.co/90RC9GmM9x",https://t.co/90RC9GmM9x,,,,,
1.08144E+18,33249938,en,2019-01-05T06:43:09.000Z,37.25,12,"Lake Tana is the source of the Blue Nile. 84km long and 66km wide - it’s the largest body of water in Ethiopia. For us, splashing across the waves made a big change from the dust of the… https://t.co/MPaluibwg5",https://t.co/MPaluibwg5,,,,,
1.07544E+18,2349141005,en,2018-12-19T17:05:38.000Z,37.25,12,Descending then ascending the monster mile-deep #bluenilegorge #ethiopia #london2capetown #cycletouring #biketouring #adventuretravel #bikeadventure #bikewander #travelbybike… https://t.co/Hbhd68Eq12,https://t.co/Hbhd68Eq12,,,,,
1.06458E+18,35259003,en,2018-11-19T17:50:05.000Z,37.25,12,"I crave for knowledge. I envy tolerant, peaceful folks. I am frightened by ignorance. I loathe violence.\ntsegaye gebre medhin @ Lake Tana https://t.co/0ggpRMGicr",https://t.co/0ggpRMGicr,,,,,
1.0621E+18,35259003,en,2018-11-12T21:29:17.000Z,37.25,12,a mystic dream @ Lake Tana https://t.co/bt7nuEtCmW,https://t.co/bt7nuEtCmW,,,,,
1.06164E+18,35259003,en,2018-11-11T15:15:18.000Z,37.25,12,"?? You gotta be so cold\nTo make it in this world\nYeah, you're a natural\nLiving your life cutthroat\nYou gotta be so cold\nYeah, you're a natural\nWill somebody\nLet me see the light within the… https://t.co/U8PmHpbZfy",https://t.co/U8PmHpbZfy,,,,,
1.06072E+18,100861627,en,2018-11-09T02:05:49.000Z,37.25,12,"Lake Tana, Bahir Dar, Ethiopia,  from our trip to Africa\nFacebook page https://t.co/XJvvqpvdB3\nCall us for more info 01002756666 / 01001487328\n#leisuretime #exploring #offroading #jeep… https://t.co/dhUpNjcVbP",https://t.co/XJvvqpvdB3,,,,,
1.06071E+18,100861627,en,2018-11-09T02:03:26.000Z,37.25,12,"Lake Tana, Bahir Dar, Ethiopia,  from our trip to Africa\nFacebook page https://t.co/XJvvqpvdB3\nCall us for more info 01002756666 / 01001487328\n#leisuretime #exploring #offroading #jeep… https://t.co/EROPjoiZ6o",https://t.co/XJvvqpvdB3,,,,,
1.06071E+18,100861627,en,2018-11-09T01:58:44.000Z,37.25,12,"Lake Tana, Bahir Dar, Ethiopia, from our trip to Africa \nFacebook page https://t.co/XJvvqpvdB3\nCall us for more info 01002756666 / 01001487328\n#leisuretime #exploring #offroading #jeep… https://t.co/TRksjChzUX",https://t.co/XJvvqpvdB3,,,,,
9.63031E+17,4853324194,et,2018-02-12T12:45:27.000Z,37.25,12,Ura Kidane Mihiret Monastery on #LakeTana #lake #island #monastery #historicaltour @ Lake Tana https://t.co/brKXAQamgM,https://t.co/brKXAQamgM,,,,,
9.45721E+17,1076795672,en,2017-12-26T18:20:08.000Z,37.25,12,"I've been experimenting a little with this baby, Sigma 150-600mm lens ?? The tour has been hectic… https://t.co/ESf8ym05jw",https://t.co/ESf8ym05jw,,,,,
9.43355E+17,235306102,en,2017-12-20T05:38:33.000Z,37.25,12,Early morning fishing\n#fisher #tanalake #morning #papyrus #boat #oldman #food #fish #instapic… https://t.co/outdfBZN6C,https://t.co/outdfBZN6C,,,,,
9.43132E+17,235306102,es,2017-12-19T14:50:50.000Z,37.25,12,"Terminarás donde necesitas estar, con quien deberías estar y haciendo lo que deberías… https://t.co/g5b1FvCBxY",https://t.co/g5b1FvCBxY,,,,,
9.43083E+17,1415992280,es,2017-12-19T11:37:46.000Z,37.25,12,Cascate del #niloazzurro #laketana #ethiopia #africa #afrique https://t.co/WNQkKCwBOO… https://t.co/87LmdMhc47,https://t.co/WNQkKCwBOO,,,,,
8.72666E+17,164165839,en,2017-06-08T04:05:26.000Z,37.25,12,LionMan demonstrates his photobombing skills. #travelswithtallboy #myguys?? #Ethiopia @ Lake Tana https://t.co/16hwLo94xV,https://t.co/16hwLo94xV,,,,,
8.72665E+17,164165839,en,2017-06-08T04:03:11.000Z,37.25,12,One of the artists on the islands had this board out to show which flowers and other plant… https://t.co/jySpFhoXhU,https://t.co/jySpFhoXhU,,,,,
8.72665E+17,164165839,en,2017-06-08T04:00:29.000Z,37.25,12,Walking through the wild coffee groves. ???????? #Ethiopia #travelswithtallboy #coffeelovers @… https://t.co/ul41xOAU8B,https://t.co/ul41xOAU8B,,,,,
8.72664E+17,164165839,en,2017-06-08T03:57:59.000Z,37.25,12,Mom and dad and TB visiting the monasteries. #travelswithtallboy #Ethiopia @ Lake Tana https://t.co/1hBnIGTW19,https://t.co/1hBnIGTW19,,,,,
8.72664E+17,164165839,en,2017-06-08T03:56:50.000Z,37.25,12,Beautiful lakeshore. #travelswithtallboy #Ethiopia @ Lake Tana https://t.co/QnLk0k0Flw,https://t.co/QnLk0k0Flw,,,,,
8.72526E+17,164165839,en,2017-06-07T18:48:04.000Z,37.25,12,Beautiful day on Lake Tana with the family. #travelswithtallboy #Ethiopia #myguys?? @ Lake Tana https://t.co/G0U3FVJX5L,https://t.co/G0U3FVJX5L,,,,,
8.69866E+17,153477979,fr,2017-05-31T10:39:29.000Z,37.25,12,"Sur une île, quelque part sur le lac Tana, j'ai rencontré cet homme. Je ne parlais pas sa… https://t.co/vtAkELkYkM",https://t.co/vtAkELkYkM,,,,,
7.65892E+17,2831976308,tl,2016-08-17T12:43:08.000Z,37.25,12,bunaaaaaaa. ???????? #coffeegram #viewsfrombahirdar @ Lake Tana https://t.co/WDwNwOouOz,https://t.co/WDwNwOouOz,,,,,
7.29236E+17,615247712,es,2016-05-08T09:04:37.000Z,37.25,12,Un tenderete en una remota isla del #lagotana en el medio del #nile los colores y lo… https://t.co/pRlDs1v7c2,https://t.co/pRlDs1v7c2,,,,,
7.21593E+17,1910520452,en,2016-04-17T06:57:11.000Z,37.25,12,Chilling out at #lake #Tana with Meg #adventure #motorbike #motorcycle #mototravel #travel… https://t.co/rtO8OC7mXU,https://t.co/rtO8OC7mXU,,,,,
1.21092E+18,9.07306E+17,en,2019-12-28T13:34:03.000Z,,,"Emboch is incredibly destructive. Reduces water flow, depletes oxygen, kills native aquatic plants and fish. There should be zero efforts to teach people to use this as some type of renewable material for craft works. Burn it. #Gorgora #Amhara #Ethiopia https://t.co/Q4VSQnmPYV",https://t.co/Q4VSQnmPYV,,,,,
1.14686E+18,1.11235E+18,und,2019-07-04T19:25:35.000Z,37.2975,12.2395,@HLNTV,,,,,,
1.14686E+18,1.11235E+18,en,2019-07-04T19:20:45.000Z,37.2976,12.2394,Facebook,,,,,,
1.14686E+18,1.11235E+18,und,2019-07-04T19:12:19.000Z,37.2974,12.2394,"""",,,,,,
1.14686E+18,1.11235E+18,und,2019-07-04T19:08:49.000Z,37.2975,12.2395,@facebook,,,,,,
1.12548E+18,8.16738E+17,en,2019-05-06T19:21:04.000Z,37.3008,12.2403,Read my post about little-visited Gorgora in northern Ethiopia:\n\nhttps://t.co/pYcI6KF7LT\n\n#africa #addisababa #ethiopia #ethiopia???? #travelphotography #travelblogger #travel @ Gorgora https://t.co/rpAqG6kovI,https://t.co/pYcI6KF7LT,,,,,
6.86909E+17,3003342424,en,2016-01-12T13:54:54.000Z,37.3008,12.2403,#sadly Sofia not well and Internet ropey buuuut..... we are in a beautiful place and hopefully… https://t.co/yDuiWGM7Q6,https://t.co/yDuiWGM7Q6,,,,,
1.33295E+18,9.34682E+17,en,2020-11-29T07:19:01.000Z,37.4464,12.5931,Just posted a photo @ Gondar Fasiledes https://t.co/eNczHSA1HG,https://t.co/eNczHSA1HG,,,,,
1.30321E+18,1701856850,pt,2020-09-08T05:59:15.000Z,37.4386,12.5881,?? @ Gorgora https://t.co/DSldrAwRvF,https://t.co/DSldrAwRvF,,,,,
1.26059E+18,2780857686,es,2020-05-13T15:14:02.000Z,37.434,12.5199,BOG126 Rafa Garcia ha enviado el PIREP desde HAAB hasta HAGN https://t.co/BgZRhCz2B3,https://t.co/BgZRhCz2B3,,,,,
1.25681E+18,2877881830,en,2020-05-03T05:10:57.000Z,37.4464,12.5931,"#cellphonephotography \nAncient castle gate of the Fasiledes,Gondar\n.\n.\n.\n#ethiopia #gondercastle #castlegate #ancientcivilization #ceaselesspics #ancientarchitecture #door #tothewoods #halfopen #halfclosed… https://t.co/YkWaKkfRBw",https://t.co/YkWaKkfRBw,,,,,
1.2504E+18,7.53926E+17,en,2020-04-15T12:41:35.000Z,37.4464,12.5932,This itinerary is designed for travelers who want to visit the northern historical attractions but dont have much time. \n\nVisitors will cover all the important sites in the Historic circuit by traveling from one site… https://t.co/MoxFoOJudN,https://t.co/MoxFoOJudN,,,,,
1.24651E+18,1567795908,en,2020-04-04T18:40:09.000Z,37.4464,12.5931,lmfao ?? Virtual Reality Boxing #boxing #htcvive #boxingfails #virtualreality @ Gondar Fasiledes https://t.co/tsf1YSjOvz,https://t.co/tsf1YSjOvz,,,,,
1.23199E+18,1.03937E+18,en,2020-02-24T17:10:43.000Z,,,black is my favorite color:)) https://t.co/ZHXXyfvqV7,https://t.co/ZHXXyfvqV7,,,,,
1.22106E+18,1.16996E+18,und,2020-01-25T13:05:40.000Z,,,https://t.co/OCXtsl6CEC,https://t.co/OCXtsl6CEC,,,,,
1.21625E+18,1.21525E+18,und,2020-01-12T06:36:59.000Z,,,https://t.co/jCmYJwiEkD,https://t.co/jCmYJwiEkD,,,,,
1.21625E+18,1.21525E+18,und,2020-01-12T06:35:43.000Z,,,https://t.co/HkKAEZmvKY,https://t.co/HkKAEZmvKY,,,,,
1.21083E+18,9.07306E+17,en,2019-12-28T07:31:18.000Z,,,In Gondar for a few days #?? https://t.co/fPQPMexRej,https://t.co/fPQPMexRej,,,,,
1.20758E+18,1.19032E+18,en,2019-12-19T08:17:07.000Z,,,This bridge is found in Azezo gondar n  just demilished now. They are doin this without alternative roots fo the public. https://t.co/7xug6wFn1l,https://t.co/7xug6wFn1l,,,,,
1.20617E+18,22344639,en,2019-12-15T11:25:24.000Z,37.4464,12.5931,"This is the place that was not on our tour, but we decided we wanted to see it anyway. It cost 600 BIR each; we were not allowed to go into the church because there was a ceremony going on. The grounds were… https://t.co/Wg55isXpSt",https://t.co/Wg55isXpSt,,,,,
1.19597E+18,18128075,en,2019-11-17T07:37:16.000Z,,,I can scarcely believe I was trekking in these mountains yesterday! #simienmountains #roofofafrica #13000ft #Ethiopia https://t.co/Ob0ffJfJqA,https://t.co/Ob0ffJfJqA,,,,,
1.16536E+18,8.82119E+17,cy,2019-08-24T20:31:14.000Z,37.4467,12.5933,Ethiopia o5t bladi w aye 7aja ???? (@ Gondar Plaza Hotel in Gondar) https://t.co/bN2rtMoe1E,https://t.co/bN2rtMoe1E,,,,,
1.11095E+18,2354633134,en,2019-03-27T16:54:28.000Z,37.4464,12.5931,"#Gondar is an historic royal city of Ethiopia, in the northern Amhara region. It was the home of many emperors and princesses who ruled the country from the 12th century to the last decade… https://t.co/NeCNeJ3s8e",https://t.co/NeCNeJ3s8e,,,,,
1.10623E+18,8.85059E+17,en,2019-03-14T16:22:24.000Z,37.4439,12.5917,"Just for U @ University of Gondar, Ethiopia https://t.co/UBKtI7J958",https://t.co/UBKtI7J958,,,,,
1.09936E+18,8.81698E+17,en,2019-02-23T17:45:19.000Z,37.4439,12.5917,"#nursing transcends all cultures. mclaughlinmonique sharing EPICC in Gondar, Ethiopia volunteering to help create their own EPICC facilitators. Happy that other parts of the world that… https://t.co/XvCLzk4ELl",https://t.co/XvCLzk4ELl,,,,,
1.01662E+18,142802575,in,2018-07-10T09:33:34.000Z,37.4313,12.593,"I'm at Gondar-Azezo Airport (GDQ) in Azezo, Amhara https://t.co/ABe5EHbv16",https://t.co/ABe5EHbv16,,,,,
9.85368E+17,9.82804E+17,und,2018-04-15T04:02:46.000Z,37.4418,12.5875,??????? ????? ???? - ?????? ?? - Mariam Mezmur - Aychekenem Lebua https://t.co/BYMDRJGkEJ,https://t.co/BYMDRJGkEJ,,,,,
9.84276E+17,9.82804E+17,ht,2018-04-12T03:43:33.000Z,37.4411,12.5834,zemarit meseret liyew behayel ena betebebe https://t.co/01axvWuQzv,https://t.co/01axvWuQzv,,,,,
9.53983E+17,1317780956,en,2018-01-18T13:31:31.000Z,37.4333,12.5333,When the youth give you so much hope that you get up in the middle of the night to replay… https://t.co/FlNmALsErc,https://t.co/FlNmALsErc,,,,,
9.52777E+17,25962452,en,2018-01-15T05:38:13.000Z,37.4318,12.5323,About Yesterday.. Sherehe.. Sherehe... Auuuiiii.. This is another Diani... so underestimated..… https://t.co/QuQ5l9gfWd,https://t.co/QuQ5l9gfWd,,,,,
9.52774E+17,25962452,en,2018-01-15T05:26:36.000Z,37.4318,12.5323,Why is it getting colder yawa... Akufukuzaye hakwambii toka... Alright .. Alright... on to the… https://t.co/qkoJS8WbaV,https://t.co/qkoJS8WbaV,,,,,
9.14569E+17,147364940,es,2017-10-01T19:14:16.000Z,37.4423,12.5889,"Monos Gelada en las montañas del parque nacional Montañas de Simien en el norte de Etiopía,… https://t.co/Os8F5YxBl9",https://t.co/Os8F5YxBl9,,,,,
9.14548E+17,147364940,en,2017-10-01T17:48:52.000Z,37.4423,12.5889,Beautiful Ethiopia!! ??\n\nWatch amazing solo traveller videos at Andres Aylwin youtube channel… https://t.co/VywAkpZXFU,https://t.co/VywAkpZXFU,,,,,
