"license","id","owner","secret","server","farm","title","ispublic","isfriend","isfamily","dateupload","lastupdate","datetaken","datetakengranularity","datetakenunknown","count_views","count_faves","count_comments","accuracy","context","place_id","woeid","geo_is_public","geo_is_contact","geo_is_friend","geo_is_family","url_sq","height_sq","width_sq","url_t","height_t","width_t","url_s","height_s","width_s","url_q","height_q","width_q","url_m","height_m","width_m","url_n","height_n","width_n","url_z","height_z","width_z","url_c","height_c","width_c","url_o","height_o","width_o","url_l","height_l","width_l","longitude","latitude","geometry","within","license_name","license_url"
0,10196835655,"101443570@N08","01e62c9086",3668,4,"",NA,NA,NA,2013-10-10 22:19:03,2013-10-10 22:19:04,2013-09-07 14:48:48,0,0,22,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3668/10196835655_01e62c9086_s.jpg",75,75,"https://live.staticflickr.com/3668/10196835655_01e62c9086_t.jpg",100,75,"https://live.staticflickr.com/3668/10196835655_01e62c9086_m.jpg",240,180,"https://live.staticflickr.com/3668/10196835655_01e62c9086_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/3668/10196835655_01e62c9086_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3668/10196835655_24b8993bed_o.jpg",240,320,NA,NA,NA,37.382333,11.595,"c(37.382333, 11.595)","1","All Rights Reserved","NA"
0,9775136465,"101443570@N08","e986375917",3682,4,"",NA,NA,NA,2013-09-16 17:04:55,2013-09-16 17:05:00,2013-09-07 14:48:48,0,0,7,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3682/9775136465_e986375917_s.jpg",75,75,"https://live.staticflickr.com/3682/9775136465_e986375917_t.jpg",83,92,NA,NA,NA,"https://live.staticflickr.com/3682/9775136465_e986375917_q.jpg",92,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3682/9775136465_4e5ca12256_o.jpg",83,92,NA,NA,NA,37.382333,11.595,"c(37.382333, 11.595)","1","All Rights Reserved","NA"
0,9775166896,"101443570@N08","d0bd5e5c43",5502,6,"",NA,NA,NA,2013-09-16 17:05:10,2013-09-16 17:05:13,2013-09-07 14:48:48,0,0,16,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5502/9775166896_d0bd5e5c43_s.jpg",75,75,"https://live.staticflickr.com/5502/9775166896_d0bd5e5c43_t.jpg",100,75,"https://live.staticflickr.com/5502/9775166896_d0bd5e5c43_m.jpg",240,180,"https://live.staticflickr.com/5502/9775166896_d0bd5e5c43_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/5502/9775166896_d0bd5e5c43_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5502/9775166896_c6418467a7_o.jpg",240,320,NA,NA,NA,37.382333,11.595,"c(37.382333, 11.595)","1","All Rights Reserved","NA"
0,9697932549,"101443570@N08","8e165e968a",7288,8,"my life",NA,NA,NA,2013-09-08 11:53:45,2013-09-08 11:53:46,2013-09-07 14:48:48,0,0,9,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7288/9697932549_8e165e968a_s.jpg",75,75,"https://live.staticflickr.com/7288/9697932549_8e165e968a_t.jpg",100,75,"https://live.staticflickr.com/7288/9697932549_8e165e968a_m.jpg",240,180,"https://live.staticflickr.com/7288/9697932549_8e165e968a_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/7288/9697932549_8e165e968a_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/7288/9697932549_6048e065db_o.jpg",240,320,NA,NA,NA,37.382333,11.595,"c(37.382333, 11.595)","1","All Rights Reserved","NA"
0,9701167650,"101443570@N08","b7e3943d49",2808,3,"my life",NA,NA,NA,2013-09-08 11:53:35,2013-09-08 11:53:36,2013-09-07 14:48:48,0,0,9,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2808/9701167650_b7e3943d49_s.jpg",75,75,"https://live.staticflickr.com/2808/9701167650_b7e3943d49_t.jpg",83,92,NA,NA,NA,"https://live.staticflickr.com/2808/9701167650_b7e3943d49_q.jpg",92,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/2808/9701167650_7a26072f21_o.jpg",83,92,NA,NA,NA,37.382333,11.595,"c(37.382333, 11.595)","1","All Rights Reserved","NA"
0,9774967642,"101443570@N08","585b576202",7449,8,"",NA,NA,NA,2013-09-16 17:05:06,2013-09-16 17:05:07,2013-09-07 15:19:57,0,0,7,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7449/9774967642_585b576202_s.jpg",75,75,"https://live.staticflickr.com/7449/9774967642_585b576202_t.jpg",100,75,"https://live.staticflickr.com/7449/9774967642_585b576202_m.jpg",240,180,"https://live.staticflickr.com/7449/9774967642_585b576202_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/7449/9774967642_585b576202_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/7449/9774967642_517d5830d2_o.jpg",240,320,NA,NA,NA,37.381833,11.5945,"c(37.381833, 11.5945)","1","All Rights Reserved","NA"
0,9775172586,"101443570@N08","19a78462c0",3747,4,"",NA,NA,NA,2013-09-16 17:05:37,2013-09-16 17:05:43,2013-09-07 15:14:36,0,0,15,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3747/9775172586_19a78462c0_s.jpg",75,75,"https://live.staticflickr.com/3747/9775172586_19a78462c0_t.jpg",100,75,"https://live.staticflickr.com/3747/9775172586_19a78462c0_m.jpg",240,179,"https://live.staticflickr.com/3747/9775172586_19a78462c0_q.jpg",150,150,"https://live.staticflickr.com/3747/9775172586_19a78462c0.jpg",500,373,"https://live.staticflickr.com/3747/9775172586_19a78462c0_n.jpg",320,239,"https://live.staticflickr.com/3747/9775172586_19a78462c0_z.jpg",640,478,"https://live.staticflickr.com/3747/9775172586_19a78462c0_c.jpg",800,598,"https://live.staticflickr.com/3747/9775172586_0e8c460caa_o.jpg",968,1296,"https://live.staticflickr.com/3747/9775172586_19a78462c0_b.jpg",1024,765,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9697934469,"101443570@N08","ff5dda1b32",2893,3,"my life",NA,NA,NA,2013-09-08 11:54:03,2013-09-08 11:54:05,2013-09-07 15:14:36,0,0,14,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_s.jpg",75,75,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_t.jpg",100,75,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_m.jpg",240,179,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_q.jpg",150,150,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32.jpg",500,373,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_n.jpg",320,239,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_z.jpg",640,478,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_c.jpg",800,598,"https://live.staticflickr.com/2893/9697934469_ca1c37a378_o.jpg",968,1296,"https://live.staticflickr.com/2893/9697934469_ff5dda1b32_b.jpg",1024,765,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,10064435986,"101443570@N08","47f04295a2",3799,4,"",NA,NA,NA,2013-10-03 05:17:14,2013-10-03 05:17:55,2013-09-07 15:19:57,0,0,17,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3799/10064435986_47f04295a2_s.jpg",75,75,"https://live.staticflickr.com/3799/10064435986_47f04295a2_t.jpg",100,75,"https://live.staticflickr.com/3799/10064435986_47f04295a2_m.jpg",240,180,"https://live.staticflickr.com/3799/10064435986_47f04295a2_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/3799/10064435986_47f04295a2_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3799/10064435986_8b87b0944e_o.jpg",240,320,NA,NA,NA,37.381833,11.5945,"c(37.381833, 11.5945)","1","All Rights Reserved","NA"
0,9701168968,"101443570@N08","7692d55569",5510,6,"my life",NA,NA,NA,2013-09-08 11:53:47,2013-09-08 11:53:49,2013-09-07 15:10:35,0,0,20,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5510/9701168968_7692d55569_s.jpg",75,75,"https://live.staticflickr.com/5510/9701168968_7692d55569_t.jpg",100,75,"https://live.staticflickr.com/5510/9701168968_7692d55569_m.jpg",240,180,"https://live.staticflickr.com/5510/9701168968_7692d55569_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/5510/9701168968_7692d55569_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5510/9701168968_52a77011ec_o.jpg",240,320,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9775154164,"101443570@N08","828e74cff6",5347,6,"",NA,NA,NA,2013-09-16 17:05:22,2013-09-16 17:05:28,2013-09-07 15:14:36,0,0,17,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5347/9775154164_828e74cff6_s.jpg",75,75,"https://live.staticflickr.com/5347/9775154164_828e74cff6_t.jpg",100,70,"https://live.staticflickr.com/5347/9775154164_828e74cff6_m.jpg",240,168,"https://live.staticflickr.com/5347/9775154164_828e74cff6_q.jpg",150,150,"https://live.staticflickr.com/5347/9775154164_828e74cff6.jpg",500,349,"https://live.staticflickr.com/5347/9775154164_828e74cff6_n.jpg",320,223,"https://live.staticflickr.com/5347/9775154164_828e74cff6_z.jpg",626,437,NA,NA,NA,"https://live.staticflickr.com/5347/9775154164_62d3634b78_o.jpg",626,437,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,10064378485,"101443570@N08","f0350b5eda",5529,6,"",NA,NA,NA,2013-10-03 05:16:37,2013-10-03 05:17:13,2013-09-07 15:19:57,0,0,19,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5529/10064378485_f0350b5eda_s.jpg",75,75,"https://live.staticflickr.com/5529/10064378485_f0350b5eda_t.jpg",100,75,"https://live.staticflickr.com/5529/10064378485_f0350b5eda_m.jpg",240,180,"https://live.staticflickr.com/5529/10064378485_f0350b5eda_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/5529/10064378485_f0350b5eda_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5529/10064378485_208d1f4304_o.jpg",240,320,NA,NA,NA,37.381833,11.5945,"c(37.381833, 11.5945)","1","All Rights Reserved","NA"
0,9697931155,"101443570@N08","2cc4c3463f",2845,3,"my life",NA,NA,NA,2013-09-08 11:53:32,2013-09-08 11:53:34,2013-09-07 15:14:36,0,0,13,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2845/9697931155_2cc4c3463f_s.jpg",75,75,"https://live.staticflickr.com/2845/9697931155_2cc4c3463f_t.jpg",100,81,"https://live.staticflickr.com/2845/9697931155_2cc4c3463f_m.jpg",240,193,"https://live.staticflickr.com/2845/9697931155_2cc4c3463f_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/2845/9697931155_2cc4c3463f_n.jpg",320,258,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/2845/9697931155_16e609402a_o.jpg",397,320,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9701169768,"101443570@N08","1d49a30783",5456,6,"my life",NA,NA,NA,2013-09-08 11:53:55,2013-09-08 11:53:57,2013-09-07 15:14:36,0,0,11,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5456/9701169768_1d49a30783_s.jpg",75,75,"https://live.staticflickr.com/5456/9701169768_1d49a30783_t.jpg",100,70,"https://live.staticflickr.com/5456/9701169768_1d49a30783_m.jpg",240,168,"https://live.staticflickr.com/5456/9701169768_1d49a30783_q.jpg",150,150,"https://live.staticflickr.com/5456/9701169768_1d49a30783.jpg",500,349,"https://live.staticflickr.com/5456/9701169768_1d49a30783_n.jpg",320,223,"https://live.staticflickr.com/5456/9701169768_1d49a30783_z.jpg",626,437,NA,NA,NA,"https://live.staticflickr.com/5456/9701169768_4320445003_o.jpg",626,437,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9774964352,"101443570@N08","149d5a1e26",5347,6,"",NA,NA,NA,2013-09-16 17:04:49,2013-09-16 17:04:52,2013-09-07 15:14:36,0,0,17,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5347/9774964352_149d5a1e26_s.jpg",75,75,"https://live.staticflickr.com/5347/9774964352_149d5a1e26_t.jpg",100,81,"https://live.staticflickr.com/5347/9774964352_149d5a1e26_m.jpg",240,193,"https://live.staticflickr.com/5347/9774964352_149d5a1e26_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/5347/9774964352_149d5a1e26_n.jpg",320,258,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5347/9774964352_d305a0249d_o.jpg",397,320,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9957094163,"101443570@N08","9d80a7da2d",5348,6,"",NA,NA,NA,2013-09-26 21:35:31,2013-09-26 21:35:33,2013-09-07 15:19:57,0,0,9,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5348/9957094163_9d80a7da2d_s.jpg",75,75,"https://live.staticflickr.com/5348/9957094163_9d80a7da2d_t.jpg",100,75,"https://live.staticflickr.com/5348/9957094163_9d80a7da2d_m.jpg",240,180,"https://live.staticflickr.com/5348/9957094163_9d80a7da2d_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/5348/9957094163_9d80a7da2d_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5348/9957094163_4892126ae1_o.jpg",240,320,NA,NA,NA,37.381833,11.5945,"c(37.381833, 11.5945)","1","All Rights Reserved","NA"
0,9775230913,"101443570@N08","8bf9194212",7301,8,"",NA,NA,NA,2013-09-16 17:05:16,2013-09-16 17:05:17,2013-09-07 15:10:35,0,0,17,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7301/9775230913_8bf9194212_s.jpg",75,75,"https://live.staticflickr.com/7301/9775230913_8bf9194212_t.jpg",100,75,"https://live.staticflickr.com/7301/9775230913_8bf9194212_m.jpg",240,180,"https://live.staticflickr.com/7301/9775230913_8bf9194212_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/7301/9775230913_8bf9194212_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/7301/9775230913_2b6bf49a89_o.jpg",240,320,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,9773446303,"101443570@N08","9a63cd7b31",2831,3,"",NA,NA,NA,2013-09-16 14:20:03,2013-09-16 14:20:04,2013-09-07 15:26:35,0,0,11,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/2831/9773446303_9a63cd7b31_s.jpg",75,75,"https://live.staticflickr.com/2831/9773446303_9a63cd7b31_t.jpg",100,75,"https://live.staticflickr.com/2831/9773446303_9a63cd7b31_m.jpg",240,180,"https://live.staticflickr.com/2831/9773446303_9a63cd7b31_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/2831/9773446303_9a63cd7b31_n.jpg",320,240,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/2831/9773446303_26287b8139_o.jpg",240,320,NA,NA,NA,37.385666,11.595666,"c(37.385666, 11.595666)","1","All Rights Reserved","NA"
0,10064427776,"101443570@N08","71b9f19447",5519,6,"",NA,NA,NA,2013-10-03 05:16:19,2013-10-03 05:16:20,2013-09-30 09:58:58,0,0,20,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5519/10064427776_71b9f19447_s.jpg",75,75,"https://live.staticflickr.com/5519/10064427776_71b9f19447_t.jpg",100,75,"https://live.staticflickr.com/5519/10064427776_71b9f19447_m.jpg",240,180,"https://live.staticflickr.com/5519/10064427776_71b9f19447_q.jpg",150,150,"https://live.staticflickr.com/5519/10064427776_71b9f19447.jpg",500,375,"https://live.staticflickr.com/5519/10064427776_71b9f19447_n.jpg",320,240,"https://live.staticflickr.com/5519/10064427776_71b9f19447_z.jpg",640,480,NA,NA,NA,"https://live.staticflickr.com/5519/10064427776_cca664e962_o.jpg",480,640,NA,NA,NA,37.385333,11.596,"c(37.385333, 11.596)","1","All Rights Reserved","NA"
0,10064421006,"101443570@N08","02af990066",3818,4,"",NA,NA,NA,2013-10-03 05:15:26,2013-10-03 05:15:30,2013-09-30 09:58:58,0,0,14,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3818/10064421006_02af990066_s.jpg",75,75,"https://live.staticflickr.com/3818/10064421006_02af990066_t.jpg",100,84,"https://live.staticflickr.com/3818/10064421006_02af990066_m.jpg",240,203,"https://live.staticflickr.com/3818/10064421006_02af990066_q.jpg",150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3818/10064421006_ca1f0b8925_o.jpg",277,234,NA,NA,NA,37.385333,11.596,"c(37.385333, 11.596)","1","All Rights Reserved","NA"
0,10063211453,"101443570@N08","7f27298428",7389,8,"",NA,NA,NA,2013-10-03 03:02:01,2013-10-03 03:02:41,2013-09-30 10:06:14,0,0,12,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7389/10063211453_7f27298428_s.jpg",75,75,"https://live.staticflickr.com/7389/10063211453_7f27298428_t.jpg",82,100,"https://live.staticflickr.com/7389/10063211453_7f27298428_m.jpg",197,240,"https://live.staticflickr.com/7389/10063211453_7f27298428_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/7389/10063211453_7f27298428_n.jpg",263,320,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/7389/10063211453_2394b91902_o.jpg",320,390,NA,NA,NA,37.382166,11.5945,"c(37.382166, 11.5945)","1","All Rights Reserved","NA"
0,10063215873,"101443570@N08","3072bf90bc",5487,6,"",NA,NA,NA,2013-10-03 03:02:24,2013-10-03 03:02:26,2013-09-30 10:06:14,0,0,16,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_s.jpg",75,75,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_t.jpg",100,75,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_m.jpg",240,180,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_q.jpg",150,150,"https://live.staticflickr.com/5487/10063215873_3072bf90bc.jpg",500,375,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_n.jpg",320,240,"https://live.staticflickr.com/5487/10063215873_3072bf90bc_z.jpg",640,480,NA,NA,NA,"https://live.staticflickr.com/5487/10063215873_2836a3749c_o.jpg",480,640,NA,NA,NA,37.382166,11.5945,"c(37.382166, 11.5945)","1","All Rights Reserved","NA"
0,10063085354,"101443570@N08","e77e5c884c",3692,4,"",NA,NA,NA,2013-10-03 03:01:57,2013-10-03 03:01:59,2013-09-30 10:06:14,0,0,15,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3692/10063085354_e77e5c884c_s.jpg",75,75,"https://live.staticflickr.com/3692/10063085354_e77e5c884c_t.jpg",100,94,"https://live.staticflickr.com/3692/10063085354_e77e5c884c_m.jpg",214,201,"https://live.staticflickr.com/3692/10063085354_e77e5c884c_q.jpg",150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3692/10063085354_0abf87ce2b_o.jpg",214,201,NA,NA,NA,37.382166,11.5945,"c(37.382166, 11.5945)","1","All Rights Reserved","NA"
0,10064374445,"101443570@N08","121886aaf1",3717,4,"",NA,NA,NA,2013-10-03 05:16:08,2013-10-03 05:16:53,2013-09-30 11:59:07,0,0,16,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3717/10064374445_121886aaf1_s.jpg",75,75,"https://live.staticflickr.com/3717/10064374445_121886aaf1_t.jpg",100,75,"https://live.staticflickr.com/3717/10064374445_121886aaf1_m.jpg",240,179,"https://live.staticflickr.com/3717/10064374445_121886aaf1_q.jpg",150,150,"https://live.staticflickr.com/3717/10064374445_121886aaf1.jpg",500,373,"https://live.staticflickr.com/3717/10064374445_121886aaf1_n.jpg",320,239,"https://live.staticflickr.com/3717/10064374445_121886aaf1_z.jpg",640,478,"https://live.staticflickr.com/3717/10064374445_121886aaf1_c.jpg",800,598,"https://live.staticflickr.com/3717/10064374445_28187ebc75_o.jpg",968,1296,"https://live.staticflickr.com/3717/10064374445_121886aaf1_b.jpg",1024,765,37.381833,11.594833,"c(37.381833, 11.594833)","1","All Rights Reserved","NA"
0,10063212833,"101443570@N08","d3d8ffe6c3",3794,4,"",NA,NA,NA,2013-10-03 03:02:08,2013-10-03 03:02:09,2013-09-30 11:59:07,0,0,13,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3794/10063212833_d3d8ffe6c3_s.jpg",75,75,"https://live.staticflickr.com/3794/10063212833_d3d8ffe6c3_t.jpg",100,96,"https://live.staticflickr.com/3794/10063212833_d3d8ffe6c3_m.jpg",240,230,"https://live.staticflickr.com/3794/10063212833_d3d8ffe6c3_q.jpg",150,150,NA,NA,NA,"https://live.staticflickr.com/3794/10063212833_d3d8ffe6c3_n.jpg",320,307,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3794/10063212833_c291ffc1e5_o.jpg",428,411,NA,NA,NA,37.381833,11.594833,"c(37.381833, 11.594833)","1","All Rights Reserved","NA"
0,10063135016,"101443570@N08","cd3c0fc146",5500,6,"",NA,NA,NA,2013-10-03 03:00:23,2013-10-03 03:00:24,2013-10-01 03:13:14,0,0,13,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5500/10063135016_cd3c0fc146_s.jpg",75,75,"https://live.staticflickr.com/5500/10063135016_cd3c0fc146_t.jpg",100,80,"https://live.staticflickr.com/5500/10063135016_cd3c0fc146_m.jpg",197,158,"https://live.staticflickr.com/5500/10063135016_cd3c0fc146_q.jpg",150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/5500/10063135016_0acc72a88c_o.jpg",197,158,NA,NA,NA,37.386166,11.595833,"c(37.386166, 11.595833)","1","All Rights Reserved","NA"
0,10064332754,"101443570@N08","4edce903e1",3825,4,"",NA,NA,NA,2013-10-03 05:14:15,2013-10-03 05:14:17,2013-10-01 03:14:35,0,0,10,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3825/10064332754_4edce903e1_s.jpg",75,75,"https://live.staticflickr.com/3825/10064332754_4edce903e1_t.jpg",100,75,"https://live.staticflickr.com/3825/10064332754_4edce903e1_m.jpg",240,179,"https://live.staticflickr.com/3825/10064332754_4edce903e1_q.jpg",150,150,"https://live.staticflickr.com/3825/10064332754_4edce903e1.jpg",500,373,"https://live.staticflickr.com/3825/10064332754_4edce903e1_n.jpg",320,239,"https://live.staticflickr.com/3825/10064332754_4edce903e1_z.jpg",640,478,NA,NA,NA,"https://live.staticflickr.com/3825/10064332754_2e9536e428_o.jpg",478,640,NA,NA,NA,37.386333,11.595833,"c(37.386333, 11.595833)","1","All Rights Reserved","NA"
0,10064413546,"101443570@N08","c9720456f7",3829,4,"",NA,NA,NA,2013-10-03 05:14:36,2013-10-03 05:14:37,2013-10-01 03:13:14,0,0,15,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/3829/10064413546_c9720456f7_s.jpg",75,75,"https://live.staticflickr.com/3829/10064413546_c9720456f7_t.jpg",100,80,"https://live.staticflickr.com/3829/10064413546_c9720456f7_m.jpg",197,158,"https://live.staticflickr.com/3829/10064413546_c9720456f7_q.jpg",150,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://live.staticflickr.com/3829/10064413546_867da27f6e_o.jpg",197,158,NA,NA,NA,37.386166,11.595833,"c(37.386166, 11.595833)","1","All Rights Reserved","NA"
0,10063087965,"101443570@N08","4eb01aba84",5503,6,"",NA,NA,NA,2013-10-03 02:59:54,2013-10-03 02:59:55,2013-10-01 03:14:35,0,0,10,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_s.jpg",75,75,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_t.jpg",100,75,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_m.jpg",240,179,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_q.jpg",150,150,"https://live.staticflickr.com/5503/10063087965_4eb01aba84.jpg",500,373,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_n.jpg",320,239,"https://live.staticflickr.com/5503/10063087965_4eb01aba84_z.jpg",640,478,NA,NA,NA,"https://live.staticflickr.com/5503/10063087965_9c9bb13289_o.jpg",478,640,NA,NA,NA,37.386333,11.595833,"c(37.386333, 11.595833)","1","All Rights Reserved","NA"
0,10197204784,"101443570@N08","98ff0c8267",7328,8,"",NA,NA,NA,2013-10-10 22:56:47,2013-10-10 22:56:50,2013-10-01 03:13:38,0,0,27,0,0,16,0,"gNBqY0dQUbvJmRNL",1313880,NA,NA,NA,NA,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_s.jpg",75,75,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_t.jpg",100,75,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_m.jpg",240,179,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_q.jpg",150,150,"https://live.staticflickr.com/7328/10197204784_98ff0c8267.jpg",500,373,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_n.jpg",320,239,"https://live.staticflickr.com/7328/10197204784_98ff0c8267_z.jpg",640,478,NA,NA,NA,"https://live.staticflickr.com/7328/10197204784_f2c496bbed_o.jpg",478,640,NA,NA,NA,37.386166,11.595833,"c(37.386166, 11.595833)","1","All Rights Reserved","NA"
